-92.45  50.05  0
-79.95  40.05  0
-54.95  39.05  0
-44.95  47.05  1.08977e-09
-44.95  50.55  6.65976e-11
-42.45  43.55  6.03256e-13
-42.45  47.55  5.40712e-13
-42.45  48.05  5.89233e-13
-39.95  38.05  8.56869e-15
-39.95  38.55  3.19356e-14
-39.95  39.05  2.14813e-14
-39.95  39.55  4.19853e-14
-39.95  40.05  2.02678e-13
-39.95  40.55  2.98163e-13
-39.95  41.05  1.49759e-13
-39.95  41.55  5.34526e-14
-39.95  42.05  1.25365e-12
-39.95  42.55  8.0437e-13
-39.95  43.05  1.29421e-13
-39.95  43.55  5.47809e-14
-39.95  44.05  1.10808e-13
-39.95  44.55  1.70919e-13
-39.95  45.05  8.45833e-14
-39.95  45.55  8.43781e-13
-39.95  46.05  1.65045e-12
-39.95  46.55  5.1075e-13
-39.95  47.05  1.20666e-13
-39.95  47.55  1.41527e-13
-39.95  48.05  7.86875e-14
-39.95  48.55  2.54668e-14
-39.95  49.05  1.63993e-14
-39.95  49.55  2.18102e-14
-39.95  50.05  4.25771e-14
-39.95  50.55  2.21222e-14
-39.95  51.05  7.36689e-15
-39.95  51.55  2.86727e-15
-37.45  37.55  7.77362e-14
-37.45  38.05  6.16145e-14
-37.45  38.55  1.90997e-13
-37.45  39.05  1.6533e-13
-37.45  39.55  1.72757e-13
-37.45  40.05  7.55928e-13
-37.45  40.55  1.00155e-12
-37.45  41.05  5.83482e-13
-37.45  41.55  2.34864e-13
-37.45  42.05  2.12015e-12
-37.45  42.55  1.83294e-12
-37.45  43.05  8.878e-13
-37.45  43.55  3.55644e-13
-37.45  44.05  6.39538e-13
-37.45  44.55  6.85501e-13
-37.45  45.05  4.61261e-13
-37.45  45.55  2.32315e-12
-37.45  46.05  3.86498e-12
-37.45  46.55  2.08226e-12
-37.45  47.05  6.39885e-13
-37.45  47.55  5.11117e-13
-37.45  48.05  3.29785e-13
-37.45  48.55  1.39345e-13
-37.45  49.05  7.23658e-14
-37.45  49.55  8.61902e-14
-37.45  50.05  9.88147e-14
-37.45  50.55  5.97925e-14
-37.45  51.05  2.19079e-14
-37.45  51.55  2.12671e-14
-37.45  52.05  1.02088e-13
-34.95  37.55  1.34762e-12
-34.95  38.05  1.05212e-12
-34.95  38.55  3.03769e-12
-34.95  39.05  2.85051e-12
-34.95  39.55  2.60483e-12
-34.95  40.05  8.95286e-12
-34.95  40.55  1.07453e-11
-34.95  41.05  7.75576e-12
-34.95  41.55  7.41838e-12
-34.95  42.05  1.96875e-11
-34.95  42.55  2.67459e-11
-34.95  43.05  2.24368e-11
-34.95  43.55  8.71322e-12
-34.95  44.05  1.27822e-11
-34.95  44.55  1.3017e-11
-34.95  45.05  1.04937e-11
-34.95  45.55  2.8646e-11
-34.95  46.05  5.80783e-11
-34.95  46.55  3.50259e-11
-34.95  47.05  1.02564e-11
-34.95  47.55  8.61585e-12
-34.95  48.05  6.81684e-12
-34.95  48.55  3.61718e-12
-34.95  49.05  1.2832e-12
-34.95  49.55  1.76695e-12
-34.95  50.05  1.63827e-12
-34.95  50.55  6.58416e-13
-34.95  51.05  3.86082e-13
-34.95  51.55  4.18239e-13
-34.95  52.05  2.03188e-12
-32.45  37.55  1.19584e-12
-32.45  38.05  8.65873e-13
-32.45  38.55  2.06224e-12
-32.45  39.05  1.8623e-12
-32.45  39.55  2.10246e-12
-32.45  40.05  6.75108e-12
-32.45  40.55  8.05852e-12
-32.45  41.05  6.24311e-12
-32.45  41.55  1.10554e-11
-32.45  42.05  1.86907e-11
-32.45  42.55  1.9015e-11
-32.45  43.05  1.72829e-11
-32.45  43.55  9.12235e-12
-32.45  44.05  1.12973e-11
-32.45  44.55  1.13152e-11
-32.45  45.05  8.94284e-12
-32.45  45.55  2.10931e-11
-32.45  46.05  3.61834e-11
-32.45  46.55  3.08498e-11
-32.45  47.05  1.235e-11
-32.45  47.55  8.41552e-12
-32.45  48.05  7.04914e-12
-32.45  48.55  4.06267e-12
-32.45  49.05  9.93637e-13
-32.45  49.55  1.40756e-12
-32.45  50.05  1.26279e-12
-32.45  50.55  4.49187e-13
-32.45  51.05  3.07497e-13
-32.45  51.55  3.4259e-13
-32.45  52.05  1.52944e-12
-29.95  37.55  8.30054e-13
-29.95  38.05  6.01696e-13
