-52.45 48.05  1
-49.95 48.05  1
-47.45 40.55  1
-39.95 38.05  1
-39.95 39.05  1
-39.95 39.55  2
-39.95 40.05  4
-39.95 40.55  8
-39.95 41.05  4
-39.95 41.55  5
-39.95 42.05  1
-39.95 43.55  2
-39.95 44.55  5
-39.95 45.05  4
-39.95 45.55  7
-39.95 46.05  1
-39.95 46.55  13
-39.95 47.05  4
-39.95 47.55  11
-39.95 48.05  2
-39.95 48.55  1
-39.95 49.05  1
-39.95 49.55  3
-39.95 50.05  2
-39.95 50.55  8
-39.95 51.05  14
-39.95 51.55  5
-37.45 37.55  30
-37.45 38.05  227
-37.45 38.55  151
-37.45 39.05  115
-37.45 39.55  236
-37.45 40.05  431
-37.45 40.55  648
-37.45 41.05  381
-37.45 41.55  568
-37.45 42.05  233
-37.45 42.55  168
-37.45 43.05  211
-37.45 43.55  449
-37.45 44.05  556
-37.45 44.55  572
-37.45 45.05  404
-37.45 45.55  586
-37.45 46.05  391
-37.45 46.55  581
-37.45 47.05  368
-37.45 47.55  494
-37.45 48.05  229
-37.45 48.55  162
-37.45 49.05  508
-37.45 49.55  355
-37.45 50.05  381
-37.45 50.55  622
-37.45 51.05  1201
-37.45 51.55  268
-34.95 37.55  1627
-34.95 38.05  20484
-34.95 38.55  25221
-34.95 39.05  22866
-34.95 39.55  23395
-34.95 40.05  25877
-34.95 40.55  27659
-34.95 41.05  23609
-34.95 41.55  28746
-34.95 42.05  22497
-34.95 42.55  21702
-34.95 43.05  21719
-34.95 43.55  25919
-34.95 44.05  24769
-34.95 44.55  28855
-34.95 45.05  27551
-34.95 45.55  30185
-34.95 46.05  20073
-34.95 46.55  26600
-34.95 47.05  30277
-34.95 47.55  29608
-34.95 48.05  21959
-34.95 48.55  23792
-34.95 49.05  27852
-34.95 49.55  24141
-34.95 50.05  23146
-34.95 50.55  28673
-34.95 51.05  31262
-34.95 51.55  6244
-34.95 52.05  14
-32.45 37.55  761
-32.45 38.05  10331
-32.45 38.55  20004
-32.45 39.05  25033
-32.45 39.55  19766
-32.45 40.05  17404
-32.45 40.55  16183
-32.45 41.05  16724
-32.45 41.55  17329
-32.45 42.05  17430
-32.45 42.55  17722
-32.45 43.05  20642
-32.45 43.55  16103
-32.45 44.05  11098
-32.45 44.55  16783
-32.45 45.05  20519
-32.45 45.55  18155
-32.45 46.05  10189
-32.45 46.55  15302
-32.45 47.05  16658
-32.45 47.55  18813
-32.45 48.05  12613
-32.45 48.55  12169
-32.45 49.05  11506
-32.45 49.55  12224
-32.45 50.05  14119
-32.45 50.55  15207
-32.45 51.05  12585
-32.45 51.55  2556
-32.45 52.05  7
-29.95 37.55  1304
-29.95 38.05  14290
-29.95 38.55  21195
-29.95 39.05  21887
-29.95 39.55  24036
-29.95 40.05  21167
-29.95 40.55  14112
-29.95 41.05  18984
-29.95 41.55  23047
-29.95 42.05  21908
-29.95 42.55  19727
-29.95 43.05  21089
-29.95 43.55  19971
-29.95 44.05  10932
-29.95 44.55  23303
-29.95 45.05  23592
-29.95 45.55  22629
-29.95 46.05  11243
-29.95 46.55  25943
-29.95 47.05  21627
-29.95 47.55  22063
-29.95 48.05  17672
-29.95 48.55  17176
-29.95 49.05  19192
-29.95 49.55  16802
-29.95 50.05  18273
-29.95 50.55  18563
-29.95 51.05  20725
-29.95 51.55  4433
-29.95 52.05  25
-27.45 37.55  1155
-27.45 38.05  12135
-27.45 38.55  14864
-27.45 39.05  15137
-27.45 39.55  16134
-27.45 40.05  15250
-27.45 40.55  9189
-27.45 41.05  10264
-27.45 41.55  19508
-27.45 42.05  22056
-27.45 42.55  17792
-27.45 43.05  17915
-27.45 43.55  20683
-27.45 44.05  12016
-27.45 44.55  17360
-27.45 45.05  19767
-27.45 45.55  17872
-27.45 46.05  10107
-27.45 46.55  19896
-27.45 47.05  25409
-27.45 47.55  18314
-27.45 48.05  18992
-27.45 48.55  23070
-27.45 49.05  22758
-27.45 49.55  22470
-27.45 50.05  18824
-27.45 50.55  15711
-27.45 51.05  16559
-27.45 51.55  3281
-27.45 52.05  24
-24.95 37.55  1218
-24.95 38.05  15393
-24.95 38.55  17404
-24.95 39.05  23580
-24.95 39.55  19740
-24.95 40.05  18732
-24.95 40.55  17057
-24.95 41.05  12565
-24.95 41.55  21284
-24.95 42.05  19373
-24.95 42.55  18641
-24.95 43.05  23030
-24.95 43.55  21021
-24.95 44.05  16267
-24.95 44.55  22602
-24.95 45.05  22196
-24.95 45.55  20216
-24.95 46.05  17198
-24.95 46.55  22176
-24.95 47.05  26247
-24.95 47.55  22389
-24.95 48.05  16984
-24.95 48.55  21356
-24.95 49.05  25079
-24.95 49.55  21392
-24.95 50.05  20670
-24.95 50.55  20224
-24.95 51.05  22568
-24.95 51.55  4110
-24.95 52.05  9
-22.45 37.55  951
-22.45 38.05  13401
-22.45 38.55  16305
-22.45 39.05  17830
-22.45 39.55  13827
-22.45 40.05  17133
-22.45 40.55  21141
-22.45 41.05  18644
-22.45 41.55  15555
-22.45 42.05  14601
-22.45 42.55  14045
-22.45 43.05  13878
-22.45 43.55  12560
-22.45 44.05  9691
-22.45 44.55  15263
-22.45 45.05  19501
-22.45 45.55  20382
-22.45 46.05  19209
-22.45 46.55  22396
-22.45 47.05  17688
-22.45 47.55  19020
-22.45 48.05  11725
-22.45 48.55  16538
-22.45 49.05  22888
-22.45 49.55  15360
-22.45 50.05  16201
-22.45 50.55  15579
-22.45 51.05  14959
-22.45 51.55  2494
-22.45 52.05  11
-19.95 37.55  665
-19.95 38.05  15008
-19.95 38.55  22519
-19.95 39.05  18497
-19.95 39.55  17699
-19.95 40.05  18322
-19.95 40.55  19645
-19.95 41.05  18681
-19.95 41.55  21356
-19.95 42.05  17613
-19.95 42.55  15189
-19.95 43.05  19560
