-42.45 47.55  1
-39.95 38.05  3
-39.95 38.55  7
-39.95 39.05  8
-39.95 39.55  12
-39.95 40.05  11
-39.95 40.55  9
-39.95 41.05  13
-39.95 41.55  1
-39.95 42.05  5
-39.95 42.55  8
-39.95 43.55  1
-39.95 44.05  1
-39.95 44.55  2
-39.95 45.05  3
-39.95 46.05  2
-39.95 46.55  9
-39.95 47.05  12
-39.95 47.55  9
-39.95 48.05  2
-39.95 48.55  2
-39.95 49.05  1
-39.95 50.05  1
-39.95 50.55  7
-39.95 51.05  9
-39.95 51.55  1
-37.45 37.55  21
-37.45 38.05  518
-37.45 38.55  631
-37.45 39.05  640
-37.45 39.55  788
-37.45 40.05  842
-37.45 40.55  906
-37.45 41.05  821
-37.45 41.55  286
-37.45 42.05  531
-37.45 42.55  682
-37.45 43.05  451
-37.45 43.55  644
-37.45 44.05  305
-37.45 44.55  163
-37.45 45.05  410
-37.45 45.55  367
-37.45 46.05  394
-37.45 46.55  559
-37.45 47.05  1456
-37.45 47.55  820
-37.45 48.05  306
-37.45 48.55  402
-37.45 49.05  566
-37.45 49.55  357
-37.45 50.05  490
-37.45 50.55  777
-37.45 51.05  651
-37.45 51.55  233
-37.45 52.05  2
-34.95 37.55  1163
-34.95 38.05  27772
-34.95 38.55  30977
-34.95 39.05  24978
-34.95 39.55  31030
-34.95 40.05  31053
-34.95 40.55  27270
-34.95 41.05  27262
-34.95 41.55  25833
-34.95 42.05  22675
-34.95 42.55  33573
-34.95 43.05  33421
-34.95 43.55  34840
-34.95 44.05  29339
-34.95 44.55  17566
-34.95 45.05  26639
-34.95 45.55  24493
-34.95 46.05  29903
-34.95 46.55  30220
-34.95 47.05  32081
-34.95 47.55  34545
-34.95 48.05  19630
-34.95 48.55  29265
-34.95 49.05  30195
-34.95 49.55  25036
-34.95 50.05  29422
-34.95 50.55  29951
-34.95 51.05  30072
-34.95 51.55  9346
-34.95 52.05  87
-32.45 37.55  965
-32.45 38.05  17980
-32.45 38.55  14252
-32.45 39.05  9036
-32.45 39.55  17092
-32.45 40.05  20213
-32.45 40.55  13144
-32.45 41.05  12493
-32.45 41.55  20287
-32.45 42.05  15871
-32.45 42.55  13853
-32.45 43.05  12110
-32.45 43.55  17210
-32.45 44.05  18410
-32.45 44.55  18759
-32.45 45.05  22797
-32.45 45.55  11155
-32.45 46.05  15210
-32.45 46.55  19911
-32.45 47.05  12289
-32.45 47.55  17463
-32.45 48.05  10549
-32.45 48.55  13800
-32.45 49.05  11204
-32.45 49.55  13030
-32.45 50.05  14084
-32.45 50.55  15411
-32.45 51.05  16584
-32.45 51.55  5671
-32.45 52.05  61
-29.95 37.55  853
-29.95 38.05  17965
-29.95 38.55  20193
-29.95 39.05  16208
-29.95 39.55  21501
-29.95 40.05  23480
-29.95 40.55  18166
-29.95 41.05  20016
-29.95 41.55  21769
-29.95 42.05  19326
-29.95 42.55  18039
-29.95 43.05  21023
-29.95 43.55  21191
-29.95 44.05  13210
-29.95 44.55  23193
-29.95 45.05  23576
-29.95 45.55  18844
-29.95 46.05  21608
-29.95 46.55  20620
-29.95 47.05  24122
-29.95 47.55  24915
-29.95 48.05  17947
-29.95 48.55  17149
-29.95 49.05  18490
-29.95 49.55  18102
-29.95 50.05  17414
-29.95 50.55  19825
-29.95 51.05  20190
-29.95 51.55  7591
-29.95 52.05  63
-27.45 37.55  389
-27.45 38.05  7089
-27.45 38.55  16181
-27.45 39.05  18795
-27.45 39.55  15794
-27.45 40.05  11771
-27.45 40.55  14390
-27.45 41.05  19537
-27.45 41.55  17474
-27.45 42.05  17280
-27.45 42.55  15819
-27.45 43.05  16011
-27.45 43.55  9940
-27.45 44.05  7227
-27.45 44.55  11841
-27.45 45.05  13985
-27.45 45.55  15512
-27.45 46.05  14517
-27.45 46.55  12261
-27.45 47.05  22767
-27.45 47.55  19767
-27.45 48.05  16792
-27.45 48.55  18805
-27.45 49.05  21134
-27.45 49.55  11868
-27.45 50.05  11025
-27.45 50.55  14848
-27.45 51.05  15568
-27.45 51.55  6207
-27.45 52.05  49
-24.95 37.55  925
-24.95 38.05  14678
-24.95 38.55  20407
-24.95 39.05  20609
-24.95 39.55  18067
-24.95 40.05  13921
-24.95 40.55  19302
-24.95 41.05  19005
-24.95 41.55  21174
-24.95 42.05  24534
-24.95 42.55  22783
-24.95 43.05  22093
-24.95 43.55  12652
-24.95 44.05  13682
-24.95 44.55  20956
-24.95 45.05  21188
-24.95 45.55  21661
-24.95 46.05  15760
-24.95 46.55  16547
-24.95 47.05  21362
-24.95 47.55  22547
-24.95 48.05  22702
-24.95 48.55  26007
-24.95 49.05  21491
-24.95 49.55  19344
-24.95 50.05  18429
-24.95 50.55  18403
-24.95 51.05  19819
-24.95 51.55  8889
-24.95 52.05  90
-22.45 37.55  1880
-22.45 38.05  21162
-22.45 38.55  17878
-22.45 39.05  12143
-22.45 39.55  13516
-22.45 40.05  14775
-22.45 40.55  14644
-22.45 41.05  11485
-22.45 41.55  16784
-22.45 42.05  18302
-22.45 42.55  16821
-22.45 43.05  21498
-22.45 43.55  25386
-22.45 44.05  17456
-22.45 44.55  17867
-22.45 45.05  15699
-22.45 45.55  19928
-22.45 46.05  15033
-22.45 46.55  15920
-22.45 47.05  18242
-22.45 47.55  18253
-22.45 48.05  18003
-22.45 48.55  17788
-22.45 49.05  20137
-22.45 49.55  23998
-22.45 50.05  20115
-22.45 50.55  15239
-22.45 51.05  16848
-22.45 51.55  7077
-22.45 52.05  58
-22.45 52.55  1
-19.95 37.55  3636
-19.95 38.05  22333
-19.95 38.55  21535
-19.95 39.05  14986
-19.95 39.55  22098
-19.95 40.05  20344
-19.95 40.55  17000
-19.95 41.05  19274
-19.95 41.55  19856
-19.95 42.05  22633
-19.95 42.55  19357
-19.95 43.05  21398
-19.95 43.55  28648
-19.95 44.05  22227
-19.95 44.55  18920
-19.95 45.05  21036
-19.95 45.55  20355
-19.95 46.05  19071
-19.95 46.55  18180
-19.95 47.05  22657
-19.95 47.55  21472
-19.95 48.05  21202
-19.95 48.55  19749
-19.95 49.05  21478
-19.95 49.55  22856
-19.95 50.05  23189
-19.95 50.55  18444
-19.95 51.05  18110
-19.95 51.55  7396
-19.95 52.05  61
-17.45 37.55  2749
-17.45 38.05  17405
-17.45 38.55  17773
-17.45 39.05  15124
-17.45 39.55  13612
-17.45 40.05  15080
-17.45 40.55  13827
-17.45 41.05  15399
-17.45 41.55  11505
-17.45 42.05  15791
-17.45 42.55  15309
-17.45 43.05  15221
-17.45 43.55  27514
-17.45 44.05  15297
-17.45 44.55  14558
-17.45 45.05  16955
-17.45 45.55  15118
-17.45 46.05  11773
-17.45 46.55  13100
-17.45 47.05  12197
-17.45 47.55  16773
-17.45 48.05  19797
-17.45 48.55  18724
-17.45 49.05  13639
-17.45 49.55  13683
-17.45 50.05  15481
-17.45 50.55  16356
-17.45 51.05  15079
-17.45 51.55  5282
-17.45 52.05  42
-14.95 37.55  3164
-14.95 38.05  20191
-14.95 38.55  16510
-14.95 39.05  21658
-14.95 39.55  15112
-14.95 40.05  19043
-14.95 40.55  17432
-14.95 41.05  22547
-14.95 41.55  19702
-14.95 42.05  20092
-14.95 42.55  20460
-14.95 43.05  19914
-14.95 43.55  17171
-14.95 44.05  14387
-14.95 44.55  23617
-14.95 45.05  22874
-14.95 45.55  24474
-14.95 46.05  13825
-14.95 46.55  22007
-14.95 47.05  26501
-14.95 47.55  23773
-14.95 48.05  18975
-14.95 48.55  18234
-14.95 49.05  20562
-14.95 49.55  17302
-14.95 50.05  18241
-14.95 50.55  21424
-14.95 51.05  20186
-14.95 51.55  6731
-14.95 52.05  49
-12.45 37.55  1964
-12.45 38.05  16957
-12.45 38.55  14377
-12.45 39.05  15644
-12.45 39.55  21215
-12.45 40.05  20165
-12.45 40.55  13147
-12.45 41.05  13159
-12.45 41.55  21943
-12.45 42.05  15386
-12.45 42.55  16088
-12.45 43.05  15598
-12.45 43.55  9852
-12.45 44.05  10348
-12.45 44.55  17323
-12.45 45.05  19073
-12.45 45.55  26680
-12.45 46.05  12308
-12.45 46.55  19514
-12.45 47.05  34487
-12.45 47.55  22015
-12.45 48.05  10222
-12.45 48.55  13321
-12.45 49.05  17792
-12.45 49.55  12634
-12.45 50.05  16547
-12.45 50.55  16897
-12.45 51.05  15094
-12.45 51.55  5270
-12.45 52.05  34
-9.95 37.55  653
-9.95 38.05  17132
-9.95 38.55  26411
-9.95 39.05  15948
-9.95 39.55  23580
-9.95 40.05  26094
-9.95 40.55  18986
-9.95 41.05  18927
-9.95 41.55  24446
-9.95 42.05  17501
-9.95 42.55  20962
-9.95 43.05  20915
-9.95 43.55  21292
-9.95 44.05  18070
-9.95 44.55  19856
-9.95 45.05  22938
-9.95 45.55  22727
-9.95 46.05  11889
-9.95 46.55  17060
-9.95 47.05  13790
-9.95 47.55  23024
-9.95 48.05  13112
-9.95 48.55  21460
-9.95 49.05  22600
-9.95 49.55  15699
-9.95 50.05  23774
-9.95 50.55  19460
-9.95 51.05  19652
-9.95 51.55  8030
-9.95 52.05  59
-7.45 37.55  1129
-7.45 38.05  15195
-7.45 38.55  22370
-7.45 39.05  14804
-7.45 39.55  15161
-7.45 40.05  17387
-7.45 40.55  17683
-7.45 41.05  17830
-7.45 41.55  17046
-7.45 42.05  11658
-7.45 42.55  14470
-7.45 43.05  16515
-7.45 43.55  18825
-7.45 44.05  17337
-7.45 44.55  18163
-7.45 45.05  20361
-7.45 45.55  15070
-7.45 46.05  12208
-7.45 46.55  16202
-7.45 47.05  10558
-7.45 47.55  21805
-7.45 48.05  12512
-7.45 48.55  16270
-7.45 49.05  23573
-7.45 49.55  15232
-7.45 50.05  16710
-7.45 50.55  16835
-7.45 51.05  16867
-7.45 51.55  6624
-7.45 52.05  48
-4.95 37.55  2220
-4.95 38.05  20277
-4.95 38.55  16809
-4.95 39.05  18719
-4.95 39.55  23869
-4.95 40.05  20037
-4.95 40.55  20263
-4.95 41.05  18249
-4.95 41.55  18392
-4.95 42.05  17561
-4.95 42.55  19463
-4.95 43.05  21733
-4.95 43.55  23127
-4.95 44.05  16388
-4.95 44.55  18938
-4.95 45.05  21973
-4.95 45.55  22196
-4.95 46.05  16472
-4.95 46.55  20424
-4.95 47.05  21954
-4.95 47.55  25326
-4.95 48.05  19087
-4.95 48.55  19070
-4.95 49.05  20969
-4.95 49.55  18048
-4.95 50.05  17583
-4.95 50.55  20367
-4.95 51.05  20476
-4.95 51.55  7182
-4.95 52.05  60
-2.45 37.55  1190
-2.45 38.05  15016
-2.45 38.55  12436
-2.45 39.05  14561
-2.45 39.55  22534
-2.45 40.05  13487
-2.45 40.55  16119
-2.45 41.05  19430
-2.45 41.55  18567
-2.45 42.05  21429
-2.45 42.55  23345
-2.45 43.05  19393
-2.45 43.55  18012
-2.45 44.05  7369
-2.45 44.55  6998
-2.45 45.05  14491
-2.45 45.55  16109
-2.45 46.05  11809
-2.45 46.55  13558
-2.45 47.05  17442
-2.45 47.55  18145
-2.45 48.05  12900
-2.45 48.55  15577
-2.45 49.05  15822
-2.45 49.55  10163
-2.45 50.05  9929
-2.45 50.55  11477
-2.45 51.05  12890
-2.45 51.55  3714
-2.45 52.05  31
0.05 37.55  962
0.05 38.05  20426
0.05 38.55  20907
0.05 39.05  21775
0.05 39.55  27094
0.05 40.05  20678
0.05 40.55  17946
0.05 41.05  21197
0.05 41.55  22934
0.05 42.05  20419
0.05 42.55  23884
0.05 43.05  18762
0.05 43.55  20086
0.05 44.05  12487
0.05 44.55  12864
0.05 45.05  22735
0.05 45.55  24703
0.05 46.05  19105
0.05 46.55  20640
0.05 47.05  24874
0.05 47.55  23295
0.05 48.05  13633
0.05 48.55  22120
0.05 49.05  21484
0.05 49.55  17128
0.05 50.05  20036
0.05 50.55  18145
0.05 51.05  20376
0.05 51.55  3366
0.05 52.05  4
2.55 37.55  1166
2.55 38.05  13907
2.55 38.55  17403
2.55 39.05  15861
2.55 39.55  24274
2.55 40.05  21793
2.55 40.55  10788
2.55 41.05  8413
2.55 41.55  24248
2.55 42.05  16470
2.55 42.55  16430
2.55 43.05  14093
2.55 43.55  21995
2.55 44.05  20921
2.55 44.55  21060
2.55 45.05  18122
2.55 45.55  16502
2.55 46.05  13599
2.55 46.55  14951
2.55 47.05  24548
2.55 47.55  25283
2.55 48.05  11688
2.55 48.55  12886
2.55 49.05  15634
2.55 49.55  20369
2.55 50.05  22276
2.55 50.55  18418
2.55 51.05  20980
2.55 51.55  5090
2.55 52.05  29
5.05 37.55  2485
5.05 38.05  19921
5.05 38.55  22451
5.05 39.05  14685
5.05 39.55  14707
5.05 40.05  22230
5.05 40.55  12738
5.05 41.05  8280
5.05 41.55  20768
5.05 42.05  18655
5.05 42.55  20241
5.05 43.05  18889
5.05 43.55  20428
5.05 44.05  21755
5.05 44.55  24285
5.05 45.05  21715
5.05 45.55  23246
5.05 46.05  17413
5.05 46.55  18488
5.05 47.05  20425
5.05 47.55  30491
5.05 48.05  19826
5.05 48.55  15763
5.05 49.05  20037
5.05 49.55  21809
5.05 50.05  20195
5.05 50.55  20144
5.05 51.05  21959
5.05 51.55  8028
5.05 52.05  81
7.55 37.55  2617
7.55 38.05  18703
7.55 38.55  18279
7.55 39.05  13883
7.55 39.55  8984
7.55 40.05  15157
7.55 40.55  18546
7.55 41.05  21724
7.55 41.55  14819
7.55 42.05  19773
7.55 42.55  17238
7.55 43.05  11695
7.55 43.55  12550
7.55 44.05  21368
7.55 44.55  28759
7.55 45.05  19293
7.55 45.55  22116
7.55 46.05  18158
7.55 46.55  14307
7.55 47.05  12180
7.55 47.55  16911
7.55 48.05  16502
7.55 48.55  15253
7.55 49.05  18492
7.55 49.55  17414
7.55 50.05  13762
7.55 50.55  13499
7.55 51.05  21303
7.55 51.55  6177
7.55 52.05  48
10.05 37.55  2874
10.05 38.05  19731
10.05 38.55  18973
