-9.95 45.05  20754
-9.95 45.55  18881
-9.95 46.05  15067
-9.95 46.55  18552
-9.95 47.05  21605
-9.95 47.55  27916
-9.95 48.05  16887
-9.95 48.55  17595
-9.95 49.05  21288
-9.95 49.55  20437
-9.95 50.05  18006
-9.95 50.55  20623
-9.95 51.05  21916
-9.95 51.55  7193
-9.95 52.05  30
-7.45 37.55  1329
-7.45 38.05  13498
-7.45 38.55  10178
-7.45 39.05  11589
-7.45 39.55  15535
-7.45 40.05  11808
-7.45 40.55  18666
-7.45 41.05  21087
-7.45 41.55  15112
-7.45 42.05  12138
-7.45 42.55  16026
-7.45 43.05  16947
-7.45 43.55  19641
-7.45 44.05  14126
-7.45 44.55  14754
-7.45 45.05  16958
-7.45 45.55  25014
-7.45 46.05  15403
-7.45 46.55  14746
-7.45 47.05  16640
-7.45 47.55  26419
-7.45 48.05  17137
-7.45 48.55  15650
-7.45 49.05  19444
-7.45 49.55  17248
-7.45 50.05  16027
-7.45 50.55  19685
-7.45 51.05  19311
-7.45 51.55  6805
-7.45 52.05  43
-4.95 37.55  767
-4.95 38.05  18903
-4.95 38.55  21609
-4.95 39.05  11942
-4.95 39.55  14268
-4.95 40.05  14383
-4.95 40.55  23179
-4.95 41.05  18863
-4.95 41.55  19241
-4.95 42.05  23635
-4.95 42.55  18096
-4.95 43.05  20293
-4.95 43.55  20046
-4.95 44.05  14871
-4.95 44.55  20726
-4.95 45.05  22433
-4.95 45.55  23792
-4.95 46.05  16852
-4.95 46.55  18717
-4.95 47.05  22293
-4.95 47.55  24722
-4.95 48.05  20913
-4.95 48.55  18119
-4.95 49.05  20792
-4.95 49.55  18922
-4.95 50.05  17697
-4.95 50.55  20291
-4.95 51.05  19872
-4.95 51.55  8163
-4.95 52.05  44
-2.45 37.55  689
-2.45 38.05  17029
-2.45 38.55  26646
-2.45 39.05  19672
-2.45 39.55  19641
-2.45 40.05  14017
-2.45 40.55  16536
-2.45 41.05  13065
-2.45 41.55  20479
-2.45 42.05  22053
-2.45 42.55  15366
-2.45 43.05  17029
-2.45 43.55  22445
-2.45 44.05  14045
-2.45 44.55  17192
-2.45 45.05  23528
-2.45 45.55  17091
-2.45 46.05  10458
-2.45 46.55  13417
-2.45 47.05  14856
-2.45 47.55  15255
-2.45 48.05  14571
-2.45 48.55  16031
-2.45 49.05  16314
-2.45 49.55  13871
-2.45 50.05  12620
-2.45 50.55  11971
-2.45 51.05  14296
-2.45 51.55  5213
-2.45 52.05  29
0.05 37.55  799
0.05 38.05  18045
0.05 38.55  22508
0.05 39.05  22656
0.05 39.55  26890
0.05 40.05  21615
0.05 40.55  16848
0.05 41.05  19611
0.05 41.55  20296
0.05 42.05  21645
0.05 42.55  20581
0.05 43.05  21397
0.05 43.55  22828
0.05 44.05  16409
0.05 44.55  18399
0.05 45.05  19779
0.05 45.55  21641
0.05 46.05  18071
0.05 46.55  25044
0.05 47.05  23482
0.05 47.55  24313
0.05 48.05  16226
0.05 48.55  20279
0.05 49.05  22894
0.05 49.55  19345
0.05 50.05  20874
0.05 50.55  16717
0.05 51.05  20129
0.05 51.55  5818
0.05 52.05  29
2.55 37.55  564
2.55 38.05  10431
2.55 38.55  14078
2.55 39.05  16505
2.55 39.55  24170
2.55 40.05  19884
2.55 40.55  9809
2.55 41.05  10475
2.55 41.55  18148
2.55 42.05  21565
2.55 42.55  20769
2.55 43.05  15559
2.55 43.55  20739
2.55 44.05  13381
2.55 44.55  11210
2.55 45.05  11239
2.55 45.55  18507
2.55 46.05  16662
2.55 46.55  20301
2.55 47.05  20391
2.55 47.55  20757
2.55 48.05  13315
2.55 48.55  15196
2.55 49.05  17181
2.55 49.55  16385
2.55 50.05  21091
2.55 50.55  19034
2.55 51.05  15838
2.55 51.55  4667
2.55 52.05  21
5.05 37.55  496
5.05 38.05  12200
5.05 38.55  20064
5.05 39.05  18436
5.05 39.55  20607
5.05 40.05  19658
5.05 40.55  7497
5.05 41.05  5987
5.05 41.55  23928
5.05 42.05  21095
5.05 42.55  22627
5.05 43.05  20164
5.05 43.55  19871
5.05 44.05  14716
5.05 44.55  15823
5.05 45.05  20780
5.05 45.55  20927
5.05 46.05  17089
5.05 46.55  19434
5.05 47.05  20760
5.05 47.55  24679
5.05 48.05  19094
5.05 48.55  19847
5.05 49.05  20721
5.05 49.55  19611
5.05 50.05  20560
5.05 50.55  21732
5.05 51.05  20948
5.05 51.55  7591
5.05 52.05  50
7.55 37.55  567
7.55 38.05  14533
7.55 38.55  22726
7.55 39.05  17310
7.55 39.55  14916
7.55 40.05  20288
7.55 40.55  17683
7.55 41.05  22637
7.55 41.55  20576
7.55 42.05  17499
7.55 42.55  18278
7.55 43.05  17500
7.55 43.55  14196
7.55 44.05  23733
7.55 44.55  30083
7.55 45.05  18059
7.55 45.55  15265
7.55 46.05  10838
7.55 46.55  13816
7.55 47.05  18805
7.55 47.55  18847
7.55 48.05  15920
7.55 48.55  15378
7.55 49.05  16929
7.55 49.55  18085
7.55 50.05  13046
7.55 50.55  13874
7.55 51.05  16084
7.55 51.55  4887
7.55 52.05  17
10.05 37.55  516
10.05 38.05  14083
10.05 38.55  24058
10.05 39.05  20636
10.05 39.55  22898
10.05 40.05  17978
10.05 40.55  28732
10.05 41.05  31350
10.05 41.55  22009
10.05 42.05  19702
10.05 42.55  22304
10.05 43.05  19826
10.05 43.55  22548
10.05 44.05  18133
10.05 44.55  22255
10.05 45.05  22865
10.05 45.55  24305
10.05 46.05  17583
10.05 46.55  21031
10.05 47.05  23335
10.05 47.55  22571
10.05 48.05  18604
10.05 48.55  19970
10.05 49.05  23503
10.05 49.55  21795
10.05 50.05  16090
10.05 50.55  18311
10.05 51.05  20522
10.05 51.55  6121
10.05 52.05  29
12.55 37.55  671
12.55 38.05  15827
12.55 38.55  22459
12.55 39.05  15801
12.55 39.55  12151
12.55 40.05  14164
12.55 40.55  17810
12.55 41.05  12826
12.55 41.55  17285
12.55 42.05  16204
12.55 42.55  17522
12.55 43.05  13376
12.55 43.55  15725
12.55 44.05  9680
12.55 44.55  10686
12.55 45.05  18173
12.55 45.55  20573
12.55 46.05  20268
12.55 46.55  17630
12.55 47.05  19898
12.55 47.55  18021
12.55 48.05  11315
12.55 48.55  11834
12.55 49.05  27548
12.55 49.55  23586
12.55 50.05  15517
12.55 50.55  17793
12.55 51.05  17576
12.55 51.55  6242
12.55 52.05  56
15.05 37.55  1142
15.05 38.05  18805
15.05 38.55  23199
15.05 39.05  18646
15.05 39.55  19014
15.05 40.05  12054
15.05 40.55  22671
15.05 41.05  16208
15.05 41.55  16298
15.05 42.05  19535
15.05 42.55  23976
15.05 43.05  19696
15.05 43.55  22408
15.05 44.05  17378
15.05 44.55  18676
15.05 45.05  20972
15.05 45.55  17497
15.05 46.05  21556
15.05 46.55  19054
15.05 47.05  22326
15.05 47.55  23850
15.05 48.05  21432
15.05 48.55  20297
15.05 49.05  20090
15.05 49.55  25310
15.05 50.05  16231
15.05 50.55  19751
15.05 51.05  19545
15.05 51.55  7999
15.05 52.05  66
17.55 37.55  1544
17.55 38.05  13588
17.55 38.55  12314
17.55 39.05  18132
17.55 39.55  23353
17.55 40.05  16238
17.55 40.55  22665
17.55 41.05  12478
17.55 41.55  10582
17.55 42.05  14238
17.55 42.55  16716
17.55 43.05  16209
17.55 43.55  17152
17.55 44.05  12978
17.55 44.55  14637
17.55 45.05  15471
17.55 45.55  7417
17.55 46.05  12204
17.55 46.55  17539
17.55 47.05  19315
17.55 47.55  17336
17.55 48.05  23651
17.55 48.55  21468
17.55 49.05  13928
17.55 49.55  17106
17.55 50.05  13215
17.55 50.55  15073
17.55 51.05  16931
17.55 51.55  4815
17.55 52.05  25
20.05 37.55  5181
20.05 38.05  17929
20.05 38.55  9857
20.05 39.05  22095
20.05 39.55  24155
20.05 40.05  22265
20.05 40.55  23434
20.05 41.05  14989
20.05 41.55  20017
20.05 42.05  25878
20.05 42.55  19089
20.05 43.05  19318
20.05 43.55  23308
20.05 44.05  17742
20.05 44.55  20029
20.05 45.05  21718
20.05 45.55  17013
20.05 46.05  20152
20.05 46.55  18544
20.05 47.05  21299
20.05 47.55  23040
20.05 48.05  21686
20.05 48.55  17854
20.05 49.05  21107
20.05 49.55  21670
20.05 50.05  19224
20.05 50.55  20997
20.05 51.05  21187
20.05 51.55  3463
20.05 52.05  4
22.55 37.55  4235
22.55 38.05  21385
22.55 38.55  8356
22.55 39.05  8226
22.55 39.55  12108
22.55 40.05  10059
22.55 40.55  18833
22.55 41.05  16509
22.55 41.55  10952
22.55 42.05  21705
22.55 42.55  19066
22.55 43.05  16337
22.55 43.55  13943
22.55 44.05  11168
22.55 44.55  14369
22.55 45.05  18982
22.55 45.55  17899
22.55 46.05  17374
22.55 46.55  10480
22.55 47.05  14069
22.55 47.55  19453
22.55 48.05  13999
22.55 48.55  12000
22.55 49.05  11323
22.55 49.55  17781
22.55 50.05  16508
22.55 50.55  16246
22.55 51.05  11606
22.55 51.55  2162
22.55 52.05  8
25.05 37.55  1738
25.05 38.05  18668
25.05 38.55  12614
25.05 39.05  9087
25.05 39.55  18413
25.05 40.05  11286
25.05 40.55  11593
25.05 41.05  12435
25.05 41.55  13207
25.05 42.05  17955
25.05 42.55  22309
25.05 43.05  23170
25.05 43.55  21854
25.05 44.05  13707
25.05 44.55  19830
25.05 45.05  20538
25.05 45.55  20213
25.05 46.05  21003
25.05 46.55  17947
25.05 47.05  22144
25.05 47.55  24042
25.05 48.05  17799
25.05 48.55  20022
25.05 49.05  23290
25.05 49.55  23452
25.05 50.05  22901
25.05 50.55  19543
25.05 51.05  20951
25.05 51.55  3967
25.05 52.05  20
27.55 37.55  680
27.55 38.05  10048
27.55 38.55  17481
27.55 39.05  18410
27.55 39.55  21752
27.55 40.05  17400
27.55 40.55  15486
27.55 41.05  17219
27.55 41.55  22884
27.55 42.05  10891
27.55 42.55  11315
27.55 43.05  18895
27.55 43.55  19882
27.55 44.05  19436
27.55 44.55  23804
27.55 45.05  16878
27.55 45.55  13755
27.55 46.05  17054
27.55 46.55  14041
27.55 47.05  17764
27.55 47.55  21072
27.55 48.05  16527
27.55 48.55  18151
27.55 49.05  25117
27.55 49.55  22601
27.55 50.05  18073
27.55 50.55  14920
27.55 51.05  23855
27.55 51.55  4858
27.55 52.05  13
30.05 37.55  1435
30.05 38.05  17207
30.05 38.55  19888
30.05 39.05  20961
30.05 39.55  20841
30.05 40.05  10608
30.05 40.55  14475
30.05 41.05  8421
30.05 41.55  24692
30.05 42.05  15576
30.05 42.55  18233
30.05 43.05  20064
30.05 43.55  19303
30.05 44.05  21314
30.05 44.55  21847
30.05 45.05  21668
30.05 45.55  20411
30.05 46.05  21069
30.05 46.55  14945
30.05 47.05  21330
30.05 47.55  23967
30.05 48.05  18055
30.05 48.55  21000
30.05 49.05  20226
30.05 49.55  18687
30.05 50.05  18618
30.05 50.55  17820
30.05 51.05  21508
30.05 51.55  4290
30.05 52.05  15
32.55 37.55  2297
32.55 38.05  20121
32.55 38.55  22659
32.55 39.05  22221
32.55 39.55  12221
32.55 40.05  14863
32.55 40.55  25775
32.55 41.05  17838
32.55 41.55  18197
32.55 42.05  22255
32.55 42.55  25347
32.55 43.05  16685
32.55 43.55  16517
32.55 44.05  15777
32.55 44.55  15255
32.55 45.05  16511
32.55 45.55  18830
32.55 46.05  14570
32.55 46.55  9932
32.55 47.05  14393
32.55 47.55  16921
32.55 48.05  13518
32.55 48.55  16457
32.55 49.05  13299
32.55 49.55  10391
32.55 50.05  13604
32.55 50.55  16396
32.55 51.05  17444
32.55 51.55  3181
32.55 52.05  11
35.05 37.55  3070
35.05 38.05  21065
35.05 38.55  20840
35.05 39.05  21229
35.05 39.55  15517
35.05 40.05  14792
35.05 40.55  20990
35.05 41.05  25926
35.05 41.55  23604
35.05 42.05  23999
35.05 42.55  20138
35.05 43.05  21657
35.05 43.55  22508
35.05 44.05  17512
35.05 44.55  19226
35.05 45.05  20616
35.05 45.55  21924
35.05 46.05  19822
35.05 46.55  19425
35.05 47.05  24106
35.05 47.55  21659
35.05 48.05  15223
35.05 48.55  19655
35.05 49.05  20858
35.05 49.55  17272
35.05 50.05  20271
35.05 50.55  22344
35.05 51.05  22041
35.05 51.55  3961
35.05 52.05  8
37.55 37.55  1962
37.55 38.05  15544
37.55 38.55  10790
37.55 39.05  16506
37.55 39.55  23541
37.55 40.05  16676
37.55 40.55  18445
37.55 41.05  19848
37.55 41.55  15845
37.55 42.05  15322
37.55 42.55  15796
37.55 43.05  15955
37.55 43.55  15922
37.55 44.05  12755
37.55 44.55  13589
37.55 45.05  16464
37.55 45.55  18984
37.55 46.05  16230
37.55 46.55  17360
37.55 47.05  21426
37.55 47.55  19695
37.55 48.05  12951
37.55 48.55  16427
37.55 49.05  17696
37.55 49.55  14037
37.55 50.05  16117
37.55 50.55  19654
37.55 51.05  15667
37.55 51.55  3900
37.55 52.05  14
40.05 37.55  1938
40.05 38.05  19568
40.05 38.55  10391
40.05 39.05  24862
40.05 39.55  26417
40.05 40.05  20763
40.05 40.55  12314
40.05 41.05  9365
40.05 41.55  20372
40.05 42.05  18887
40.05 42.55  24038
40.05 43.05  20538
40.05 43.55  20256
40.05 44.05  19598
40.05 44.55  18602
40.05 45.05  19435
40.05 45.55  22146
40.05 46.05  20429
40.05 46.55  17729
40.05 47.05  23806
40.05 47.55  24358
40.05 48.05  16478
40.05 48.55  20548
40.05 49.05  22300
40.05 49.55  17069
40.05 50.05  18523
40.05 50.55  21903
40.05 51.05  20729
40.05 51.55  5956
40.05 52.05  34
42.55 37.55  1788
42.55 38.05  15181
42.55 38.55  6881
42.55 39.05  14704
42.55 39.55  18151
42.55 40.05  23928
42.55 40.55  22281
42.55 41.05  23561
42.55 41.55  15711
42.55 42.05  10251
42.55 42.55  15850
42.55 43.05  13319
42.55 43.55  13196
42.55 44.05  22397
42.55 44.55  15212
42.55 45.05  14783
42.55 45.55  18101
42.55 46.05  13490
42.55 46.55  15337
42.55 47.05  23810
42.55 47.55  19266
42.55 48.05  13521
42.55 48.55  14795
42.55 49.05  16076
42.55 49.55  13802
42.55 50.05  13099
42.55 50.55  15689
42.55 51.05  18644
42.55 51.55  6145
42.55 52.05  54
45.05 37.55  2399
45.05 38.05  19526
45.05 38.55  10137
45.05 39.05  12852
45.05 39.55  19732
45.05 40.05  20160
45.05 40.55  26140
45.05 41.05  31896
45.05 41.55  19857
45.05 42.05  15973
45.05 42.55  26510
45.05 43.05  17785
45.05 43.55  20327
45.05 44.05  22920
45.05 44.55  11841
45.05 45.05  21505
45.05 45.55  22543
45.05 46.05  14310
45.05 46.55  20817
45.05 47.05  23230
45.05 47.55  23087
45.05 48.05  19100
45.05 48.55  19535
45.05 49.05  21218
45.05 49.55  19572
45.05 50.05  16197
45.05 50.55  21627
45.05 51.05  20809
45.05 51.55  7618
45.05 52.05  76
47.55 37.55  1419
47.55 38.05  13093
47.55 38.55  14296
47.55 39.05  26299
47.55 39.55  18740
47.55 40.05  17229
47.55 40.55  19396
47.55 41.05  16474
47.55 41.55  17874
47.55 42.05  19353
47.55 42.55  20271
47.55 43.05  10508
47.55 43.55  20292
47.55 44.05  9553
47.55 44.55  7594
47.55 45.05  18484
47.55 45.55  18426
47.55 46.05  13676
47.55 46.55  12322
47.55 47.05  12150
47.55 47.55  15188
47.55 48.05  17312
47.55 48.55  17705
47.55 49.05  17380
47.55 49.55  14768
47.55 50.05  14940
47.55 50.55  15927
47.55 51.05  14941
47.55 51.55  4483
47.55 52.05  29
50.05 37.55  1091
50.05 38.05  16821
50.05 38.55  13228
50.05 39.05  26685
50.05 39.55  19173
50.05 40.05  16108
50.05 40.55  24404
50.05 41.05  19208
50.05 41.55  18388
50.05 42.05  19177
50.05 42.55  17906
50.05 43.05  18751
50.05 43.55  21419
50.05 44.05  15868
50.05 44.55  18096
50.05 45.05  22484
50.05 45.55  20302
50.05 46.05  21340
50.05 46.55  14275
50.05 47.05  21226
50.05 47.55  24631
50.05 48.05  22753
50.05 48.55  19431
50.05 49.05  20515
50.05 49.55  16111
50.05 50.05  21008
50.05 50.55  20689
50.05 51.05  21594
50.05 51.55  5514
50.05 52.05  18
52.55 37.55  718
52.55 38.05  14601
52.55 38.55  11586
52.55 39.05  17124
52.55 39.55  21680
52.55 40.05  8542
52.55 40.55  12116
52.55 41.05  15257
52.55 41.55  20750
52.55 42.05  13809
52.55 42.55  14707
52.55 43.05  25137
52.55 43.55  19052
52.55 44.05  17766
52.55 44.55  16928
52.55 45.05  15576
52.55 45.55  13053
52.55 46.05  14672
52.55 46.55  14310
52.55 47.05  20238
52.55 47.55  19107
52.55 48.05  14860
52.55 48.55  16477
52.55 49.05  22039
52.55 49.55  15534
52.55 50.05  14698
52.55 50.55  15851
52.55 51.05  17176
52.55 51.55  4184
52.55 52.05  25
55.05 37.55  711
55.05 38.05  21809
55.05 38.55  19517
55.05 39.05  13505
55.05 39.55  19308
55.05 40.05  10320
55.05 40.55  15569
55.05 41.05  13554
55.05 41.55  18628
55.05 42.05  22451
55.05 42.55  18969
55.05 43.05  20721
55.05 43.55  21958
55.05 44.05  24330
55.05 44.55  16656
55.05 45.05  21087
55.05 45.55  19110
55.05 46.05  17205
55.05 46.55  20315
55.05 47.05  22057
55.05 47.55  20595
55.05 48.05  17495
55.05 48.55  20894
55.05 49.05  22061
55.05 49.55  20823
55.05 50.05  17160
55.05 50.55  21059
55.05 51.05  22771
55.05 51.55  4924
55.05 52.05  29
57.55 37.55  659
57.55 38.05  12152
57.55 38.55  16652
57.55 39.05  21902
57.55 39.55  29816
57.55 40.05  18758
57.55 40.55  28859
57.55 41.05  24693
57.55 41.55  22508
57.55 42.05  25200
57.55 42.55  17365
57.55 43.05  12277
57.55 43.55  18696
57.55 44.05  17337
57.55 44.55  16386
57.55 45.05  22349
57.55 45.55  17251
57.55 46.05  19167
57.55 46.55  17593
57.55 47.05  15253
57.55 47.55  18311
57.55 48.05  14490
57.55 48.55  16137
57.55 49.05  15901
57.55 49.55  17092
57.55 50.05  14490
57.55 50.55  15944
57.55 51.05  18343
57.55 51.55  5841
57.55 52.05  41
60.05 37.55  1375
60.05 38.05  16298
60.05 38.55  18182
60.05 39.05  19620
60.05 39.55  24501
60.05 40.05  23465
60.05 40.55  21406
60.05 41.05  21545
60.05 41.55  23321
60.05 42.05  21139
60.05 42.55  17644
60.05 43.05  19749
60.05 43.55  24239
60.05 44.05  17425
60.05 44.55  18908
60.05 45.05  20680
60.05 45.55  21905
60.05 46.05  21842
60.05 46.55  19171
60.05 47.05  20251
60.05 47.55  21258
60.05 48.05  15194
60.05 48.55  21300
60.05 49.05  21896
60.05 49.55  20251
60.05 50.05  18692
60.05 50.55  20303
60.05 51.05  20195
60.05 51.55  8297
60.05 52.05  85
62.55 37.55  1562
62.55 38.05  16091
62.55 38.55  17859
62.55 39.05  15036
62.55 39.55  9435
62.55 40.05  18560
62.55 40.55  14135
