-42.45 43.55  1
-42.45 48.05  1
-39.95 38.05  1
-39.95 38.55  1
-39.95 39.55  6
-39.95 40.05  10
-39.95 40.55  4
-39.95 41.05  4
-39.95 41.55  4
-39.95 42.05  12
-39.95 42.55  21
-39.95 43.05  13
-39.95 43.55  4
-39.95 44.05  6
-39.95 44.55  11
-39.95 45.05  7
-39.95 45.55  9
-39.95 46.05  30
-39.95 46.55  10
-39.95 47.05  14
-39.95 47.55  7
-39.95 48.05  8
-39.95 48.55  1
-39.95 49.05  4
-39.95 49.55  2
-39.95 50.05  5
-39.95 50.55  8
-39.95 51.05  7
-39.95 51.55  1
-37.45 37.55  26
-37.45 38.05  520
-37.45 38.55  329
-37.45 39.05  334
-37.45 39.55  833
-37.45 40.05  776
-37.45 40.55  781
-37.45 41.05  850
-37.45 41.55  683
-37.45 42.05  562
-37.45 42.55  784
-37.45 43.05  676
-37.45 43.55  451
-37.45 44.05  622
-37.45 44.55  648
-37.45 45.05  745
-37.45 45.55  792
-37.45 46.05  707
-37.45 46.55  733
-37.45 47.05  1379
-37.45 47.55  688
-37.45 48.05  498
-37.45 48.55  410
-37.45 49.05  679
-37.45 49.55  418
-37.45 50.05  553
-37.45 50.55  616
-37.45 51.05  431
-37.45 51.55  139
-34.95 37.55  1477
-34.95 38.05  26920
-34.95 38.55  27667
-34.95 39.05  21778
-34.95 39.55  30865
-34.95 40.05  30732
-34.95 40.55  25322
-34.95 41.05  29544
-34.95 41.55  31497
-34.95 42.05  24008
-34.95 42.55  33005
-34.95 43.05  29683
-34.95 43.55  29008
-34.95 44.05  27966
-34.95 44.55  24078
-34.95 45.05  33820
-34.95 45.55  28624
-34.95 46.05  27327
-34.95 46.55  30410
-34.95 47.05  28456
-34.95 47.55  29542
-34.95 48.05  23376
-34.95 48.55  25539
-34.95 49.05  29042
-34.95 49.55  27711
-34.95 50.05  28026
-34.95 50.55  30043
-34.95 51.05  28252
-34.95 51.55  9523
-34.95 52.05  75
-32.45 37.55  1302
-32.45 38.05  19018
-32.45 38.55  14462
-32.45 39.05  11109
-32.45 39.55  18087
-32.45 40.05  17186
-32.45 40.55  10497
-32.45 41.05  12960
-32.45 41.55  15457
-32.45 42.05  12798
-32.45 42.55  19732
-32.45 43.05  18111
-32.45 43.55  17501
-32.45 44.05  11607
-32.45 44.55  11277
-32.45 45.05  9935
-32.45 45.55  9426
-32.45 46.05  11610
-32.45 46.55  20023
-32.45 47.05  16544
-32.45 47.55  16031
-32.45 48.05  13923
-32.45 48.55  18559
-32.45 49.05  12604
-32.45 49.55  11903
-32.45 50.05  13342
-32.45 50.55  15899
-32.45 51.05  16099
-32.45 51.55  6273
-32.45 52.05  57
-29.95 37.55  1698
-29.95 38.05  19704
-29.95 38.55  15774
-29.95 39.05  13840
-29.95 39.55  22597
-29.95 40.05  24386
-29.95 40.55  14657
-29.95 41.05  19034
-29.95 41.55  20780
-29.95 42.05  18595
-29.95 42.55  24171
-29.95 43.05  23248
-29.95 43.55  21861
-29.95 44.05  15898
-29.95 44.55  20615
-29.95 45.05  19536
-29.95 45.55  21147
-29.95 46.05  16796
-29.95 46.55  24732
-29.95 47.05  23152
-29.95 47.55  24660
-29.95 48.05  14186
-29.95 48.55  20737
-29.95 49.05  19765
-29.95 49.55  16135
-29.95 50.05  18596
-29.95 50.55  21358
-29.95 51.05  19955
-29.95 51.55  8085
-29.95 52.05  96
-27.45 37.55  926
-27.45 38.05  10164
-27.45 38.55  19782
-27.45 39.05  21022
-27.45 39.55  13165
-27.45 40.05  14773
-27.45 40.55  12026
-27.45 41.05  14907
-27.45 41.55  15546
-27.45 42.05  17501
-27.45 42.55  17964
-27.45 43.05  14781
-27.45 43.55  14934
-27.45 44.05  11537
-27.45 44.55  13287
-27.45 45.05  20202
-27.45 45.55  20920
-27.45 46.05  13462
-27.45 46.55  12873
-27.45 47.05  24221
-27.45 47.55  21022
-27.45 48.05  11723
-27.45 48.55  14907
-27.45 49.05  16849
-27.45 49.55  10913
-27.45 50.05  12611
-27.45 50.55  13713
-27.45 51.05  16397
-27.45 51.55  6677
-27.45 52.05  61
-24.95 37.55  1280
-24.95 38.05  18908
-24.95 38.55  20996
-24.95 39.05  20248
-24.95 39.55  18472
-24.95 40.05  18461
-24.95 40.55  17886
-24.95 41.05  21384
-24.95 41.55  20475
-24.95 42.05  22499
-24.95 42.55  22030
-24.95 43.05  22526
-24.95 43.55  21266
-24.95 44.05  17278
-24.95 44.55  15067
-24.95 45.05  22108
-24.95 45.55  22071
-24.95 46.05  19154
-24.95 46.55  22044
-24.95 47.05  23373
-24.95 47.55  20794
-24.95 48.05  19596
-24.95 48.55  25467
-24.95 49.05  20778
-24.95 49.55  17150
-24.95 50.05  22126
-24.95 50.55  17110
-24.95 51.05  18970
-24.95 51.55  8177
-24.95 52.05  76
-22.45 37.55  1523
-22.45 38.05  18444
-22.45 38.55  16493
-22.45 39.05  13833
-22.45 39.55  20135
-22.45 40.05  17447
-22.45 40.55  17061
-22.45 41.05  19010
-22.45 41.55  16263
-22.45 42.05  15309
-22.45 42.55  16946
-22.45 43.05  17922
-22.45 43.55  20504
-22.45 44.05  18281
-22.45 44.55  18208
-22.45 45.05  19386
-22.45 45.55  14651
-22.45 46.05  13927
-22.45 46.55  19273
-22.45 47.05  20628
-22.45 47.55  18829
-22.45 48.05  16850
-22.45 48.55  20388
-22.45 49.05  21067
-22.45 49.55  17548
-22.45 50.05  20541
-22.45 50.55  16306
-22.45 51.05  13360
-22.45 51.55  5295
-22.45 52.05  62
-19.95 37.55  2785
-19.95 38.05  22240
-19.95 38.55  20535
-19.95 39.05  15785
-19.95 39.55  23065
-19.95 40.05  19770
-19.95 40.55  18358
-19.95 41.05  19637
-19.95 41.55  21005
-19.95 42.05  20437
-19.95 42.55  23557
-19.95 43.05  20512
-19.95 43.55  20801
-19.95 44.05  21181
-19.95 44.55  20380
-19.95 45.05  21304
-19.95 45.55  20553
-19.95 46.05  16354
-19.95 46.55  20618
-19.95 47.05  24712
-19.95 47.55  22212
-19.95 48.05  19220
-19.95 48.55  23527
-19.95 49.05  22152
-19.95 49.55  19281
-19.95 50.05  19526
-19.95 50.55  19812
-19.95 51.05  19585
-19.95 51.55  6978
-19.95 52.05  31
-17.45 37.55  1702
-17.45 38.05  17441
-17.45 38.55  16843
-17.45 39.05  11914
-17.45 39.55  10560
-17.45 40.05  10365
-17.45 40.55  10700
-17.45 41.05  9563
-17.45 41.55  17343
-17.45 42.05  16957
-17.45 42.55  19725
-17.45 43.05  20179
-17.45 43.55  16088
-17.45 44.05  12111
-17.45 44.55  11599
-17.45 45.05  16425
-17.45 45.55  15598
-17.45 46.05  8232
-17.45 46.55  12476
-17.45 47.05  11680
-17.45 47.55  15938
-17.45 48.05  16674
-17.45 48.55  17360
-17.45 49.05  13268
-17.45 49.55  13114
-17.45 50.05  14691
-17.45 50.55  15623
-17.45 51.05  18203
-17.45 51.55  5671
-17.45 52.05  24
-14.95 37.55  1326
-14.95 38.05  21093
-14.95 38.55  18933
