-52.45  47.55  inf
-49.95  50.55  -0
-42.45  41.55  15.4654
-42.45  47.55  14.8181
-39.95  37.55  17.561
-39.95  38.05  19.6025
-39.95  38.55  19.1358
-39.95  39.05  18.3023
-39.95  39.55  19.6135
-39.95  40.05  17.3309
-39.95  40.55  17.4105
-39.95  41.05  18.3762
-39.95  41.55  17.2636
-39.95  42.05  16.6657
-39.95  42.55  17.1896
-39.95  43.05  17.8296
-39.95  43.55  15.7227
-39.95  44.05  15.5984
-39.95  44.55  15.265
-39.95  45.05  16.6179
-39.95  45.55  15.497
-39.95  46.05  14.9499
-39.95  46.55  15.9519
-39.95  47.05  17.3152
-39.95  47.55  16.8565
-39.95  48.05  17.5242
-39.95  49.05  18.8247
-39.95  50.05  19.1522
-39.95  50.55  19.2491
-39.95  51.05  19.1062
-39.95  51.55  19.1485
-37.45  37.55  17.7809
-37.45  38.05  18.0519
-37.45  38.55  17.4405
-37.45  39.05  17.8694
-37.45  39.55  17.9472
-37.45  40.05  16.7769
-37.45  40.55  16.6676
-37.45  41.05  17.0443
-37.45  41.55  16.7125
-37.45  42.05  16.3587
-37.45  42.55  16.1007
-37.45  43.05  16.0734
-37.45  43.55  15.3298
-37.45  44.05  15.2334
-37.45  44.55  15.0663
-37.45  45.05  15.6205
-37.45  45.55  15.0635
-37.45  46.05  14.7874
-37.45  46.55  14.8502
-37.45  47.05  16.0787
-37.45  47.55  16.1017
-37.45  48.05  16.1706
-37.45  48.55  16.9071
-37.45  49.05  17.3916
-37.45  49.55  17.455
-37.45  50.05  17.5003
-37.45  50.55  18.0764
-37.45  51.05  18.3224
-37.45  51.55  18.1573
-37.45  52.05  18.22
-34.95  37.55  16.2908
-34.95  38.05  16.4048
-34.95  38.55  15.8592
-34.95  39.05  16.0722
-34.95  39.55  16.007
-34.95  40.05  15.1835
-34.95  40.55  15.0258
-34.95  41.05  15.2499
-34.95  41.55  15.025
-34.95  42.05  14.3543
-34.95  42.55  14.0567
-34.95  43.05  14.2746
-34.95  43.55  14.2125
-34.95  44.05  13.8714
-34.95  44.55  13.6329
