-56.25  39.25  0
-43.75  47.25  0.000187892
-43.75  47.75  8.24595e-05
-41.25  39.25  3.19473e-07
-41.25  40.25  1.49188e-07
-41.25  42.25  8.78442e-07
-41.25  47.75  1.4705e-07
-41.25  49.75  2.37836e-07
-41.25  50.25  2.36954e-07
-38.75  37.75  6.16916e-08
-38.75  38.25  5.55309e-08
-38.75  38.75  1.97689e-07
-38.75  39.25  4.88565e-07
-38.75  39.75  7.57962e-07
-38.75  40.25  6.09879e-07
-38.75  40.75  1.28543e-06
-38.75  41.25  9.78099e-07
-38.75  41.75  5.11674e-07
-38.75  42.25  1.26916e-06
-38.75  42.75  5.60985e-07
-38.75  43.25  5.89391e-07
-38.75  43.75  8.49877e-07
-38.75  44.25  2.96945e-07
-38.75  44.75  3.23726e-07
-38.75  45.25  3.86238e-07
-38.75  45.75  3.58629e-07
-38.75  46.25  1.01991e-06
-38.75  46.75  2.02467e-06
-38.75  47.25  1.25646e-06
-38.75  47.75  2.74628e-07
-38.75  48.25  4.27247e-08
-38.75  48.75  1.62095e-07
-38.75  49.25  1.48121e-07
-38.75  49.75  7.54445e-08
-38.75  50.25  1.9774e-07
-38.75  50.75  2.01844e-07
-38.75  51.25  7.13426e-07
-36.25  37.75  1.95547e-06
-36.25  38.25  1.9852e-06
-36.25  38.75  8.51349e-06
-36.25  39.25  1.38575e-05
-36.25  39.75  1.69852e-05
-36.25  40.25  1.17713e-05
-36.25  40.75  2.09739e-05
-36.25  41.25  2.30733e-05
-36.25  41.75  1.56371e-05
-36.25  42.25  1.39057e-05
-36.25  42.75  3.82521e-05
-36.25  43.25  5.98553e-05
-36.25  43.75  3.79174e-05
-36.25  44.25  1.16765e-05
-36.25  44.75  1.64434e-05
-36.25  45.25  1.89205e-05
-36.25  45.75  2.19802e-05
-36.25  46.25  4.36736e-05
-36.25  46.75  4.55065e-05
-36.25  47.25  2.45277e-05
-36.25  47.75  9.65644e-06
-36.25  48.25  4.4459e-06
-36.25  48.75  7.22326e-06
-36.25  49.25  4.40927e-06
-36.25  49.75  2.5378e-06
-36.25  50.25  4.47895e-06
-36.25  50.75  3.43148e-06
-36.25  51.25  1.22914e-05
-33.75  37.75  1.85105e-06
-33.75  38.25  2.0383e-06
-33.75  38.75  2.32424e-06
-33.75  39.25  1.0039e-05
-33.75  39.75  1.38223e-05
-33.75  40.25  8.35896e-06
-33.75  40.75  1.09644e-05
-33.75  41.25  1.90601e-05
-33.75  41.75  2.19597e-05
-33.75  42.25  1.3234e-05
-33.75  42.75  2.74555e-05
-33.75  43.25  4.33688e-05
-33.75  43.75  3.35281e-05
-33.75  44.25  1.22525e-05
-33.75  44.75  1.45803e-05
-33.75  45.25  1.47135e-05
-33.75  45.75  1.28963e-05
-33.75  46.25  3.88274e-05
-33.75  46.75  4.09817e-05
-33.75  47.25  2.21895e-05
-33.75  47.75  9.05411e-06
-33.75  48.25  4.99699e-06
-33.75  48.75  6.95085e-06
-33.75  49.25  3.57271e-06
-33.75  49.75  1.89708e-06
-33.75  50.25  2.97396e-06
-33.75  50.75  2.1498e-06
-33.75  51.25  7.93351e-06
-31.25  37.75  1.35185e-06
-31.25  38.25  1.94905e-06
-31.25  38.75  1.76696e-06
-31.25  39.25  4.93802e-06
-31.25  39.75  1.1695e-05
-31.25  40.25  6.90776e-06
-31.25  40.75  1.25447e-05
-31.25  41.25  1.99253e-05
-31.25  41.75  2.26877e-05
-31.25  42.25  1.39768e-05
-31.25  42.75  1.51927e-05
-31.25  43.25  3.30961e-05
-31.25  43.75  2.44246e-05
-31.25  44.25  1.53617e-05
-31.25  44.75  2.45449e-05
-31.25  45.25  1.82913e-05
-31.25  45.75  1.48938e-05
-31.25  46.25  5.31902e-05
-31.25  46.75  5.46402e-05
-31.25  47.25  2.44776e-05
-31.25  47.75  1.05609e-05
-31.25  48.25  7.24688e-06
-31.25  48.75  6.64514e-06
-31.25  49.25  4.05962e-06
-31.25  49.75  1.99826e-06
-31.25  50.25  2.28884e-06
-31.25  50.75  1.24479e-06
-31.25  51.25  3.36675e-06
-28.75  37.75  8.82879e-07
-28.75  38.25  1.46221e-06
-28.75  38.75  3.14901e-06
-28.75  39.25  6.34982e-06
-28.75  39.75  9.59301e-06
-28.75  40.25  4.37856e-06
-28.75  40.75  1.41121e-05
-28.75  41.25  2.09794e-05
-28.75  41.75  2.08943e-05
-28.75  42.25  1.37499e-05
-28.75  42.75  1.94473e-05
-28.75  43.25  3.61143e-05
-28.75  43.75  2.17002e-05
-28.75  44.25  1.41091e-05
-28.75  44.75  3.50514e-05
-28.75  45.25  2.928e-05
-28.75  45.75  1.88489e-05
-28.75  46.25  3.64956e-05
-28.75  46.75  5.727e-05
-28.75  47.25  3.2829e-05
-28.75  47.75  1.20802e-05
-28.75  48.25  1.36551e-05
-28.75  48.75  1.19264e-05
-28.75  49.25  6.38666e-06
-28.75  49.75  1.8197e-06
-28.75  50.25  2.12054e-06
-28.75  50.75  1.19049e-06
-28.75  51.25  2.85399e-06
-26.25  37.75  1.15677e-06
-26.25  38.25  1.87453e-06
-26.25  38.75  4.5351e-06
-26.25  39.25  7.31863e-06
-26.25  39.75  5.538e-06
-26.25  40.25  3.29873e-06
-26.25  40.75  1.30891e-05
-26.25  41.25  2.14798e-05
-26.25  41.75  2.54745e-05
-26.25  42.25  1.99203e-05
-26.25  42.75  2.61324e-05
-26.25  43.25  3.35907e-05
-26.25  43.75  1.92312e-05
-26.25  44.25  2.13792e-05
-26.25  44.75  5.30637e-05
-26.25  45.25  5.46149e-05
-26.25  45.75  2.20136e-05
-26.25  46.25  3.16371e-05
-26.25  46.75  4.01526e-05
-26.25  47.25  3.48217e-05
-26.25  47.75  1.84027e-05
-26.25  48.25  2.39844e-05
-26.25  48.75  2.56753e-05
-26.25  49.25  1.02601e-05
-26.25  49.75  2.40407e-06
-26.25  50.25  2.21072e-06
-26.25  50.75  1.24936e-06
-26.25  51.25  3.3809e-06
-23.75  37.75  3.49141e-06
-23.75  38.25  4.64378e-06
-23.75  38.75  4.43047e-06
-23.75  39.25  6.90408e-06
-23.75  39.75  5.53837e-06
-23.75  40.25  4.78271e-06
-23.75  40.75  1.02389e-05
-23.75  41.25  1.84418e-05
-23.75  41.75  3.01423e-05
-23.75  42.25  2.04373e-05
-23.75  42.75  2.95194e-05
-23.75  43.25  3.91045e-05
-23.75  43.75  2.40843e-05
-23.75  44.25  2.43586e-05
-23.75  44.75  5.55179e-05
-23.75  45.25  6.23899e-05
-23.75  45.75  3.13329e-05
-23.75  46.25  3.51083e-05
-23.75  46.75  4.00475e-05
-23.75  47.25  3.72088e-05
-23.75  47.75  2.3596e-05
-23.75  48.25  2.81802e-05
-23.75  48.75  3.14328e-05
-23.75  49.25  1.29867e-05
-23.75  49.75  4.07561e-06
-23.75  50.25  2.8545e-06
-23.75  50.75  1.46939e-06
-23.75  51.25  4.3048e-06
-21.25  37.75  1.26714e-05
-21.25  38.25  1.08791e-05
-21.25  38.75  4.47471e-06
-21.25  39.25  8.06935e-06
-21.25  39.75  8.83714e-06
-21.25  40.25  6.71187e-06
-21.25  40.75  1.2232e-05
-21.25  41.25  2.06606e-05
-21.25  41.75  2.65632e-05
-21.25  42.25  2.08644e-05
-21.25  42.75  3.08018e-05
-21.25  43.25  5.94228e-05
-21.25  43.75  5.28854e-05
-21.25  44.25  3.75149e-05
-21.25  44.75  7.22386e-05
-21.25  45.25  7.26087e-05
-21.25  45.75  4.03109e-05
-21.25  46.25  4.87421e-05
-21.25  46.75  6.37657e-05
-21.25  47.25  4.43327e-05
-21.25  47.75  2.71058e-05
-21.25  48.25  2.61217e-05
-21.25  48.75  2.76786e-05
-21.25  49.25  1.43741e-05
-21.25  49.75  4.79344e-06
-21.25  50.25  3.18805e-06
-21.25  50.75  1.48339e-06
-21.25  51.25  2.57413e-06
-18.75  37.75  1.79126e-05
-18.75  38.25  1.23993e-05
-18.75  38.75  7.66715e-06
-18.75  39.25  9.90819e-06
-18.75  39.75  1.06038e-05
-18.75  40.25  7.12171e-06
-18.75  40.75  1.64887e-05
-18.75  41.25  2.20693e-05
-18.75  41.75  2.25885e-05
-18.75  42.25  2.05276e-05
-18.75  42.75  2.93992e-05
-18.75  43.25  6.3027e-05
-18.75  43.75  7.25872e-05
-18.75  44.25  4.08984e-05
-18.75  44.75  8.22215e-05
-18.75  45.25  8.07635e-05
-18.75  45.75  3.96124e-05
-18.75  46.25  5.51622e-05
-18.75  46.75  6.19128e-05
-18.75  47.25  3.72352e-05
-18.75  47.75  2.68145e-05
-18.75  48.25  3.41386e-05
-18.75  48.75  3.02268e-05
-18.75  49.25  1.15812e-05
-18.75  49.75  3.29188e-06
-18.75  50.25  3.14864e-06
-18.75  50.75  1.50212e-06
-18.75  51.25  3.05871e-06
-16.25  37.75  2.17885e-05
-16.25  38.25  1.30889e-05
-16.25  38.75  1.26933e-05
-16.25  39.25  1.91905e-05
-16.25  39.75  1.44481e-05
-16.25  40.25  1.25597e-05
-16.25  40.75  2.32992e-05
-16.25  41.25  3.66293e-05
-16.25  41.75  2.70101e-05
-16.25  42.25  2.24827e-05
-16.25  42.75  3.22943e-05
-16.25  43.25  6.06805e-05
-16.25  43.75  5.47941e-05
-16.25  44.25  4.87373e-05
-16.25  44.75  0.000136201
-16.25  45.25  0.000138663
-16.25  45.75  5.50065e-05
-16.25  46.25  7.39508e-05
-16.25  46.75  9.82307e-05
-16.25  47.25  4.98918e-05
-16.25  47.75  2.8697e-05
-16.25  48.25  2.91575e-05
-16.25  48.75  2.37628e-05
-16.25  49.25  7.62979e-06
-16.25  49.75  2.48096e-06
-16.25  50.25  3.13247e-06
-16.25  50.75  1.62729e-06
-16.25  51.25  3.16027e-06
-13.75  37.75  3.34265e-05
-13.75  38.25  1.87903e-05
-13.75  38.75  1.53432e-05
-13.75  39.25  3.70356e-05
-13.75  39.75  2.82696e-05
-13.75  40.25  1.92861e-05
-13.75  40.75  2.69808e-05
-13.75  41.25  4.83018e-05
-13.75  41.75  3.73001e-05
-13.75  42.25  2.33924e-05
-13.75  42.75  3.62066e-05
-13.75  43.25  5.10176e-05
-13.75  43.75  3.69025e-05
-13.75  44.25  6.35629e-05
-13.75  44.75  0.000162328
-13.75  45.25  0.000178554
-13.75  45.75  7.92274e-05
-13.75  46.25  8.65669e-05
-13.75  46.75  0.000162241
-13.75  47.25  9.54998e-05
-13.75  47.75  2.61428e-05
-13.75  48.25  2.06352e-05
-13.75  48.75  2.13077e-05
-13.75  49.25  8.46919e-06
-13.75  49.75  2.71937e-06
-13.75  50.25  3.50619e-06
-13.75  50.75  1.86708e-06
-13.75  51.25  3.10567e-06
-11.25  37.75  2.78062e-05
-11.25  38.25  3.22967e-05
-11.25  38.75  2.36641e-05
-11.25  39.25  5.53499e-05
-11.25  39.75  8.6601e-05
-11.25  40.25  4.50586e-05
-11.25  40.75  4.09648e-05
-11.25  41.25  5.96698e-05
-11.25  41.75  4.43455e-05
-11.25  42.25  2.59208e-05
-11.25  42.75  4.60381e-05
-11.25  43.25  7.34719e-05
-11.25  43.75  6.04511e-05
-11.25  44.25  7.95577e-05
-11.25  44.75  0.000175683
-11.25  45.25  0.000236809
-11.25  45.75  0.000100499
-11.25  46.25  7.29958e-05
-11.25  46.75  9.20673e-05
-11.25  47.25  7.09552e-05
-11.25  47.75  1.76633e-05
-11.25  48.25  1.35649e-05
-11.25  48.75  1.86334e-05
-11.25  49.25  7.89579e-06
-11.25  49.75  3.07465e-06
-11.25  50.25  4.4967e-06
-11.25  50.75  2.90537e-06
-11.25  51.25  8.64268e-06
-8.75  37.75  2.46183e-05
-8.75  38.25  4.06194e-05
-8.75  38.75  4.73398e-05
-8.75  39.25  5.05673e-05
-8.75  39.75  9.52986e-05
-8.75  40.25  4.74069e-05
-8.75  40.75  7.51918e-05
-8.75  41.25  7.80218e-05
-8.75  41.75  4.66422e-05
-8.75  42.25  2.88672e-05
-8.75  42.75  5.46305e-05
-8.75  43.25  9.67861e-05
-8.75  43.75  8.87181e-05
-8.75  44.25  0.000100583
-8.75  44.75  0.000192816
-8.75  45.25  0.000195368
-8.75  45.75  5.74546e-05
-8.75  46.25  6.75906e-05
-8.75  46.75  4.73177e-05
-8.75  47.25  3.72595e-05
-8.75  47.75  2.02468e-05
-8.75  48.25  1.35528e-05
-8.75  48.75  2.23105e-05
-8.75  49.25  1.05917e-05
-8.75  49.75  3.29646e-06
-8.75  50.25  4.26242e-06
-8.75  50.75  2.88716e-06
-8.75  51.25  8.33811e-06
-6.25  37.75  3.56172e-05
-6.25  38.25  3.23068e-05
-6.25  38.75  4.06806e-05
-6.25  39.25  6.91615e-05
-6.25  39.75  9.40251e-05
-6.25  40.25  5.25577e-05
-6.25  40.75  0.000102136
-6.25  41.25  0.000100108
-6.25  41.75  5.81956e-05
-6.25  42.25  4.03513e-05
-6.25  42.75  8.71658e-05
-6.25  43.25  0.000151724
-6.25  43.75  0.000120537
-6.25  44.25  9.35366e-05
-6.25  44.75  0.000189712
-6.25  45.25  0.000215034
-6.25  45.75  8.31327e-05
-6.25  46.25  0.000102204
-6.25  46.75  9.68198e-05
-6.25  47.25  5.74652e-05
-6.25  47.75  2.93832e-05
-6.25  48.25  1.65722e-05
-6.25  48.75  2.03946e-05
-6.25  49.25  1.31438e-05
-6.25  49.75  3.14433e-06
-6.25  50.25  3.05736e-06
-6.25  50.75  2.4348e-06
-6.25  51.25  1.05489e-05
-3.75  37.75  3.29766e-05
-3.75  38.25  2.69935e-05
-3.75  38.75  2.65009e-05
-3.75  39.25  7.84665e-05
-3.75  39.75  0.00011059
-3.75  40.25  5.46264e-05
-3.75  40.75  0.000113928
-3.75  41.25  0.000142742
-3.75  41.75  9.52904e-05
-3.75  42.25  8.59143e-05
-3.75  42.75  0.000117772
-3.75  43.25  0.000182349
-3.75  43.75  0.00013384
-3.75  44.25  6.13226e-05
-3.75  44.75  0.000154271
-3.75  45.25  0.000206529
-3.75  45.75  9.87302e-05
-3.75  46.25  0.000117361
-3.75  46.75  0.000141397
-3.75  47.25  8.02962e-05
-3.75  47.75  3.76148e-05
-3.75  48.25  2.99338e-05
-3.75  48.75  2.05938e-05
-3.75  49.25  1.19303e-05
-3.75  49.75  2.72315e-06
-3.75  50.25  2.5978e-06
-3.75  50.75  2.23693e-06
-3.75  51.25  1.02674e-05
-1.25  37.75  2.64008e-05
-1.25  38.25  2.87714e-05
-1.25  38.75  3.06153e-05
-1.25  39.25  0.000102719
-1.25  39.75  0.000112158
-1.25  40.25  4.41183e-05
-1.25  40.75  9.14098e-05
-1.25  41.25  0.000165272
-1.25  41.75  0.00015556
-1.25  42.25  0.000154974
