-79.95  40.05  0
-39.95  38.05  9.27709e-09
-39.95  38.55  6.3386e-09
-39.95  39.05  1.6032e-08
-39.95  39.55  2.75291e-08
-39.95  40.05  2.90398e-07
-39.95  40.55  2.82599e-07
-39.95  41.05  6.63031e-08
-39.95  41.55  1.09933e-07
-39.95  42.05  3.44712e-06
-39.95  42.55  1.0993e-06
-39.95  43.55  5.14523e-09
-39.95  44.05  1.78905e-08
-39.95  44.55  2.97285e-08
-39.95  45.05  4.48018e-08
-39.95  45.55  1.5725e-06
-39.95  46.05  2.1277e-06
-39.95  46.55  2.72246e-07
-39.95  47.05  4.21572e-08
-39.95  47.55  4.15548e-08
-39.95  48.05  1.71456e-08
-39.95  48.55  5.1097e-09
-39.95  49.55  7.80995e-09
-39.95  50.05  1.36005e-08
-39.95  50.55  1.86548e-08
-39.95  51.05  2.45906e-09
-37.45  37.55  8.32282e-08
-37.45  38.05  6.80182e-08
-37.45  38.55  2.14933e-07
-37.45  39.05  1.81094e-07
-37.45  39.55  1.84029e-07
-37.45  40.05  9.04155e-07
-37.45  40.55  8.123e-07
-37.45  41.05  2.86153e-07
-37.45  41.55  1.51474e-07
-37.45  42.05  4.83768e-06
-37.45  42.55  2.19225e-06
-37.45  43.05  2.35455e-07
-37.45  43.55  3.26324e-08
-37.45  44.05  1.39466e-07
-37.45  44.55  1.71954e-07
-37.45  45.05  1.77965e-07
-37.45  45.55  1.59262e-06
-37.45  46.05  2.35648e-06
-37.45  46.55  1.08296e-06
-37.45  47.05  1.44816e-07
-37.45  47.55  1.53991e-07
-37.45  48.05  8.33146e-08
-37.45  48.55  3.88195e-08
-37.45  49.05  1.12624e-08
-37.45  49.55  2.22102e-08
-37.45  50.05  3.25155e-08
-37.45  50.55  2.79314e-08
-37.45  51.05  6.06403e-09
-37.45  51.55  5.34097e-09
-37.45  52.05  2.67261e-08
-34.95  37.55  1.33841e-06
-34.95  38.05  1.00524e-06
-34.95  38.55  3.03845e-06
-34.95  39.05  3.14307e-06
-34.95  39.55  2.61441e-06
-34.95  40.05  8.35169e-06
-34.95  40.55  1.08919e-05
-34.95  41.05  6.45496e-06
-34.95  41.55  5.58569e-06
-34.95  42.05  1.85479e-05
-34.95  42.55  1.64535e-05
-34.95  43.05  1.09655e-05
-34.95  43.55  1.93387e-06
-34.95  44.05  3.02275e-06
-34.95  44.55  4.11615e-06
-34.95  45.05  4.43596e-06
-34.95  45.55  1.38346e-05
-34.95  46.05  3.26429e-05
-34.95  46.55  2.17709e-05
-34.95  47.05  6.69178e-06
-34.95  47.55  2.84743e-06
-34.95  48.05  1.96787e-06
-34.95  48.55  1.08785e-06
-34.95  49.05  3.21615e-07
